,L2,P2,X2,dL2dt,dP2dt,dX2dt,F200,P100,F3,F2,F4,F5,T2,T3,F100,T100,Q100,T201,Q200
636.155051,0.9558891487680246,54.72624759907881,28.04563036085771,-0.0013901298004534964,0.00030959021676914945,0.003216651688377998,200.11076250050522,207.06722070556089,54.69595748319674,1.7805150507840208,8.24728754522505,8.246049184357972,87.93132470244677,82.74620753273295,9.592144748166042,121.84693854451527,351.0724977828772,47.66408360412616,317.47289359778193
636.644949,0.9552145403812132,54.72638960321559,28.047305482291268,-0.001328004318908062,0.00026371931839400966,0.004567081667652799,200.11076250050522,207.06722070556089,54.69595748319674,1.7794457438401228,8.247114342538039,8.246059465264462,87.93192809493011,82.7462795288303,9.591974094376107,121.84693854451527,351.0662518541655,47.66411186097001,317.4732894126818
637.0,0.9547716006942386,54.726473660004174,28.049641810062177,-0.0011481926180801688,0.00020639989845790778,0.009089844145275248,200.11076250050522,207.06722070556089,54.69595748319674,1.7760727019060665,8.246891150455536,8.246065550861706,87.93270563728377,82.74632214562212,9.591754186847998,121.84693854451527,351.0582032386368,47.6641285870993,317.47352370817566
637.155051,0.9546127958608621,54.726501742553275,28.051553671275034,-0.0010286536577034534,0.0001618714206962494,0.01202635052035251,200.11076250050522,207.06722070556089,54.69595748319674,1.7738580034711933,8.246715069682875,8.246067584000091,87.9333190562585,82.74633638347451,9.591580697327094,121.84693854451527,351.05185352217165,47.664134175135125,317.4736019840035
637.644949,0.9541187562161968,54.72654898644137,28.057421120544372,-0.000962246971916045,2.7488935158817345e-05,0.01261986294953948,200.11076250050522,207.06722070556089,54.69595748319674,1.7730639793043104,8.24618096013401,8.246071004393375,87.93517975306766,82.74636033612578,9.591054447877234,121.84693854451527,351.03259279230673,47.664143576010346,317.47373366914496
638.0,0.9538005421598744,54.72653944613459,28.06237458873682,-0.0008165899147018072,-8.307411876956071e-05,0.015646703540878267,200.11076250050522,207.06722070556089,54.69595748319674,1.7705937810809835,8.245738017213052,8.246070313688131,87.9367228493883,82.74635549919023,9.590618023422795,121.84693854451527,351.0166196572743,47.66414167762227,317.47370707699304
638.155051,0.9536881523547998,54.72652148242927,28.06515078667687,-0.0007247256085299859,-0.000144302942263284,0.017633608968774046,200.11076250050522,207.06722070556089,54.69595748319674,1.7690027107993722,8.245491801371228,8.246069013140282,87.93758060044748,82.74634639159164,9.590375430959167,121.84693854451527,351.00774077310547,47.6641381030953,317.47365700590086
638.644949,0.9533447825971991,54.72640590086433,28.07367990706179,-0.0006592933502961166,-0.0003288849900390851,0.01766800596781243,200.11076250050522,207.06722070556089,54.69595748319674,1.7684407617739986,8.244745105231924,8.246060645192081,87.94018189287293,82.74628779173821,9.589639723400003,121.84693854451527,350.98081387644015,47.66411510397494,317.4733348398951
639.0,0.9531292982369691,54.726264621111646,28.08023309528535,-0.0005451883821737535,-0.0004676405181335964,0.019499035416930682,200.11076250050522,207.06722070556089,54.69595748319674,1.7667239129859957,8.24417985465748,8.246050416730013,87.9421510768025,82.74621616290361,9.589082791204227,121.84693854451527,350.9604301580747,47.66408699127343,317.4729410441055
639.155051,0.9531468965863394,54.72363663734722,28.08355227693516,-0.0004976079447948953,-0.00038862164159628924,0.02071872311116285,200.11076250050522,207.06722070556089,54.69595748319674,1.7656464911848457,8.244305667711053,8.245860154277437,87.94171277730413,82.74488377513504,9.589206752759248,121.84693854451527,350.96496715098846,47.6635640591352,317.4656159396813
639.644949,0.9526593496441912,54.73039343886488,28.09323537785002,-0.0004041017702834084,-0.0010004462623676292,0.019740277810675864,200.11076250050522,207.06722070556089,54.69595748319674,1.7657344829316977,8.242347552473971,8.24634933752344,87.94853433438243,82.74830947350449,9.587277453669824,121.84693854451527,350.8943548043155,47.66490856845564,317.48444949465244
640.0,0.9531511520563106,54.71337286790263,28.10064949934099,0.0037462626305668923,-0.11009484273102138,0.022510805745759803,253.7889530150502,219.7942434027337,50.6103021925571,1.7632967482209563,8.161777999167706,8.60215737009179,87.94129323610811,82.73968004402663,9.50238683697356,123.80435463534045,347.78735823323234,43.64220840719539,331.18305874853394
640.155051,0.9536997246031151,54.69637423652246,28.103481600743535,0.0035063571658061647,-0.10918907588585047,0.018805773976023375,253.7889530150502,219.7942434027337,50.6103021925571,1.7657557602815528,8.164117096402324,8.600873399945726,87.93263211962343,82.73106173791689,9.504681712984313,123.80435463534045,347.8713506952259,43.63942584486576,331.13362589791046
640.644949,0.9553150238151389,54.64357178788984,28.112105067023872,0.003005186154259038,-0.10637184494926258,0.014189044944954916,253.7889530150502,219.7942434027337,50.6103021925571,1.7684986230155757,8.171397653899243,8.596885033696294,87.9056739600306,82.70429089646015,9.51182462970334,123.80435463534045,348.13278144714235,43.63078243698245,330.98007379730734
641.0,0.9562700859041189,54.606169211104515,28.115283550122804,0.002331134663072337,-0.10431442241213595,0.002554338954684176,253.7889530150502,219.7942434027337,50.6103021925571,1.7765751190756938,8.17680218766286,8.594059877311402,87.88566226672468,82.68532779002999,9.517126989391457,123.80435463534045,348.32684781172736,43.62465988518014,330.871305276489
641.155051,0.9565828141723879,54.59006801534086,28.114594703655797,0.001967357472739492,-0.10338531820156029,-0.004097267557734576,253.7889530150502,219.7942434027337,50.6103021925571,1.7813504295205946,8.179302421024616,8.592843693830858,87.87640450177823,82.67716448377782,9.519579955210176,123.80435463534045,348.4166263606924,43.62202422706203,330.824482212488
641.644949,0.9574427212769796,54.540127282860794,28.112379485577286,0.0015010974604310122,-0.10050187594155413,-0.006097847512313947,253.7889530150502,219.7942434027337,50.6103021925571,1.7829140708619398,8.18706397992944,8.589071483695657,87.84766530924607,82.65184453241042,9.527194779884034,123.80435463534045,348.69532894375567,43.613849262983756,330.6792521222828
642.0,0.9578915963105235,54.50481210774103,28.109297823775126,0.001005298704381303,-0.09843089425774357,-0.011865976828816207,253.7889530150502,219.7942434027337,50.6103021925571,1.7872136063848985,8.192680419527475,8.58640399655845,87.82686897941946,82.6339397386247,9.532705039273264,123.80435463534045,348.8970044374015,43.60806840488086,330.57655386750037
642.155051,0.958020019903177,54.489621321623275,28.106977482012557,0.0007680855707864974,-0.09751906817217278,-0.01481275962535297,253.7889530150502,219.7942434027337,50.6103021925571,1.7894579815526175,8.195180307031652,8.585256579720344,87.81761249510075,82.626238010063,9.535157665772926,123.80435463534045,348.9867705672891,43.60558177473616,330.5323783192332
642.644949,0.9582961584346741,54.442542102063435,28.099740407817272,0.0003484039666633958,-0.094692172299407,-0.015067405020211899,253.7889530150502,219.7942434027337,50.6103021925571,1.7901000995158853,8.202931821150846,8.581700510348474,87.7889104960025,82.60236884574616,9.542762635560363,123.80435463534045,349.2651124615093,43.597875221195146,330.3954696484163
643.0,0.9583596567235759,54.409278887102566,28.094166206777142,3.587013825119756e-06,-0.09268513696984965,-0.016507956578372368,253.7889530150502,219.7942434027337,50.6103021925571,1.7914807921733704,8.208447467550126,8.579188015429525,87.76848737923534,82.58550439576099,9.54817400727171,123.80435463534045,349.4631686661446,43.59243025525394,330.2987385940367
643.155051,0.958349340080655,54.39497514142047,28.0915780168021,-0.0001316856686774518,-0.09181804257860346,-0.016722063731188046,253.7889530150502,219.7942434027337,50.6103021925571,1.7917982836178799,8.210835429755669,8.578107600070082,87.75964532747408,82.57825239670018,9.550516824448774,123.80435463534045,349.5489157748251,43.590088827699134,330.2571426026982
643.644949,0.9581918194792195,54.350655619120424,28.083514424010538,-0.0004992428423651758,-0.08913045612505957,-0.015927215247432992,253.7889530150502,219.7942434027337,50.6103021925571,1.791746700403275,8.218238156444029,8.574759980944267,87.73223480464371,82.55578239889405,9.557779600719828,123.80435463534045,349.81473338634567,43.58283401815236,330.12825926635423
644.0,0.957974226278918,54.31934706963313,28.078116398697954,-0.0007200780760251429,-0.08723816627200721,-0.014337900099732433,253.7889530150502,219.7942434027337,50.6103021925571,1.7909590973960974,8.223442464124407,8.572395129212435,87.71296450053894,82.539908964304,9.562885519649369,123.80435463534045,350.0016100191669,43.577709017883215,330.0372124746787
644.155051,0.9578641440160592,54.30588283423244,28.076186796351568,-0.0007759314197592286,-0.08643265705022614,-0.012637811321581082,253.7889530150502,219.7942434027337,50.6103021925571,1.7898711313945896,8.225647497000596,8.571378125201498,87.70479979224443,82.53308259695585,9.565048865822241,123.80435463534045,350.080788489094,43.575505012549776,329.9980578202577
644.644949,0.957400098036063,54.26415551403419,28.070146492252334,-0.0010903484859981394,-0.08393501378672877,-0.011324736713817679,253.7889530150502,219.7942434027337,50.6103021925571,1.7893207200802965,8.232486249639667,8.568226304786581,87.67947753015969,82.51192684561533,9.571758330115818,123.80435463534045,350.326354882239,43.5686745291595,329.8767127342834
645.0,0.9569886478255372,54.234666147064395,28.066693525823986,-0.001212546112703425,-0.082187107658547,-0.00775975441940666,253.7889530150502,219.7942434027337,50.6103021925571,1.7870004901803147,8.237250432073754,8.565998862707941,87.66183690436394,82.49697573656165,9.576432444477986,123.80435463534045,350.4974274678943,43.563847316908145,329.79095621425574
645.155051,0.956811117658105,54.22197945074465,28.065999283144205,-0.001208824042168806,-0.08145183685337273,-0.004810783490535619,253.7889530150502,219.7942434027337,50.6103021925571,1.7849432391276854,8.239233241715691,8.565040589129183,87.65449503544907,82.49054358152755,9.578377768602962,123.80435463534045,350.5686263308684,43.5617705895248,329.7540626814735
645.644949,0.9561449519369671,54.1826394722008,28.063757134803964,-0.0014722419706948956,-0.07916996060667625,-0.0033651372387556357,253.7889530150502,219.7942434027337,50.6103021925571,1.7840555882905254,8.245389251123372,8.562069093550077,87.63170080792769,82.4705982124058,9.584417397098338,123.80435463534045,350.78967673379924,43.55533089800517,329.639660101678
646.0,0.9556104049243274,54.154813947878445,28.06330799490611,-0.0015186121809190839,-0.07757996094756234,0.001348630740464521,253.7889530150502,219.7942434027337,50.6103021925571,1.7807247596848355,8.249647483933547,8.559967327723795,87.61593359233618,82.45649067157437,9.588595126941991,123.80435463534045,350.9425816460769,43.55077604567325,329.55874211736614
646.155051,0.9553914092039406,54.14283583201024,28.064156495129794,-0.0014722301796024975,-0.0769174992259609,0.0050234862267998556,253.7889530150502,219.7942434027337,50.6103021925571,1.7780520246216371,8.251392578970412,8.559062575874258,87.60947192363452,82.45041776682919,9.590307230516531,123.80435463534045,351.005244636905,43.54881530817332,329.5239091711589
646.644949,0.9546062294033845,54.10566240327522,28.06665951407883,-0.0016888214387036156,-0.07485883628587012,0.0063375809110841255,253.7889530150502,219.7942434027337,50.6103021925571,1.7769570460197033,8.256819382754369,8.55625472789785,87.5893777697804,82.43157083846053,9.595631439204631,123.80435463534045,351.2001106748895,43.542730266375095,329.41580702406725
647.0,0.9540041807322637,54.079339149521026,28.069732823207673,-0.001679176738443695,-0.07342851160727139,0.011574470800477164,253.7889530150502,219.7942434027337,50.6103021925571,1.7730311470169224,8.260552387751952,8.554266434181038,87.57555534690573,82.41822494880716,9.599293870800112,123.80435463534045,351.3341556712841,43.53842132569326,329.33925771596995
647.155051,0.9537639384680213,54.06799914614261,28.072231933944163,-0.0016041126601929014,-0.07283713295242912,0.015578133224501097,253.7889530150502,219.7942434027337,50.6103021925571,1.7700209036613186,8.26206134954254,8.553409881352257,87.56996802302464,82.4124755670943,9.600774305287022,123.80435463534045,351.38833957350505,43.53656504294244,329.30628043206184
647.644949,0.9529237104994638,54.03277106525504,28.079813891131447,-0.001779200588563087,-0.07099616333417355,0.016593611606070476,253.7889530150502,219.7942434027337,50.6103021925571,1.768819692340107,8.266764319431154,8.550748972767849,87.55255405261492,82.3946149300843,9.605388364342346,123.80435463534045,351.55721413492984,43.53079844158317,329.2038354515622
648.0,0.9522963273795301,54.0077919301023,28.08653370187525,-0.0017302081584025688,-0.06971914867019272,0.021899077716486016,253.7889530150502,219.7942434027337,50.6103021925571,1.7646185524973192,8.269985610670732,8.548862205351503,87.54062638315165,82.38195050856187,9.608548756257633,123.80435463534045,351.6728844790294,43.52670952413163,329.1311949060329
648.155051,0.9520500049618216,53.99702188902382,28.09065021371646,-0.0016376608074799145,-0.06919428116325914,0.02594177400116953,253.7889530150502,219.7942434027337,50.6103021925571,1.7614816368976505,8.271271579251948,8.548048703904984,87.53586474968354,82.37649009773507,9.609810413278101,123.80435463534045,351.7190611259785,43.524946540399405,329.09987510034193
648.644949,0.9512020915130507,53.963528181492826,28.103210984595652,-0.0017770595776779518,-0.06755690806912344,0.026566108357494775,253.7889530150502,219.7942434027337,50.6103021925571,1.7602500248091082,8.275291166744452,8.545518799020945,87.52098118051096,82.35950878801687,9.613754009454071,123.80435463534045,351.8633967460191,43.5194638443652,329.00247376230635
649.0,0.9505800424379943,53.939744854192476,28.113427063927674,-0.0017023189687330065,-0.06642160840764996,0.03162640388724889,253.7889530150502,219.7942434027337,50.6103021925571,1.7560104575652538,8.278035921809407,8.543722355440007,87.5108180102983,82.34745064107558,9.616446874231446,123.80435463534045,351.96195559687095,43.515570672665724,328.93331068444024
649.155051,0.9503385180615619,53.92948143865749,28.11903395721918,-0.0016009719570641513,-0.06595697359063903,0.03550697049067356,253.7889530150502,219.7942434027337,50.6103021925571,1.752900212189972,8.27911922695131,8.542947121313867,87.50680679097675,82.34224708939935,9.617509699216097,123.80435463534045,352.00085499130915,43.51389062014842,328.90346417058385
649.644949,0.9495163259612117,53.89752809784181,28.13618458314217,-0.001710514235850043,-0.06450396791861347,0.035702697308852296,253.7889530150502,219.7942434027337,50.6103021925571,1.751692590307809,8.282517694409192,8.540533566083644,87.49422308043819,82.3260467456058,9.62084391778854,123.80435463534045,352.1228873910606,43.50866007184894,328.81054229422034
650.0,0.9489207303679659,53.87480598786052,28.14956873817392,-0.0016207831865081013,-0.06349581157202673,0.04031653931021706,253.7889530150502,219.7942434027337,50.6103021925571,1.7475816298060587,8.284834033924103,8.538817280212209,87.48564623033563,82.31452663584528,9.623116466320024,123.80435463534045,352.2060626673129,43.504940614330884,328.74446528817003
650.155051,0.9486913514078309,53.864992131317656,28.156482255605763,-0.0015171248111126878,-0.06308428964354151,0.04390491169534109,253.7889530150502,219.7942434027337,50.6103021925571,1.7446036518398298,8.285738844382424,8.53807600295659,87.48229593405036,82.30955101057805,9.624004171108156,123.80435463534045,352.23855266255856,43.50333415161552,328.7159261138287
650.644949,0.9479169040308293,53.83440584936025,28.177658785244777,-0.0016023422651848629,-0.06179390463140251,0.04367351966606507,253.7889530150502,219.7942434027337,50.6103021925571,1.7434567570391544,8.288590088264543,8.535765706790153,87.47173846126823,82.29404376562564,9.626801511504718,123.80435463534045,352.3409353210727,43.498327381713025,328.62697971142086
651.0,0.947361185681865,53.8126260306824,28.19377972579207,-0.0015058490497854616,-0.060897033715078805,0.04772686121881516,253.7889530150502,219.7942434027337,50.6103021925571,1.7395845201541464,8.290532460841563,8.534120595701879,87.46454632111384,82.28300139755598,9.628707163037701,123.80435463534045,352.41068216717986,43.494762170982604,328.56364293452225
651.155051,0.9471484786337226,53.80321160976916,28.201787555643076,-0.001404511568347328,-0.06053129658857353,0.050948409080939165,253.7889530150502,219.7942434027337,50.6103021925571,1.736805928409325,8.291284302957623,8.533409489311918,87.46176242994039,82.27822828615297,9.629444791388709,123.80435463534045,352.43767936482675,43.49322109320979,328.5362653385088
651.644949,0.946434793126103,53.77384126371514,28.22633767237676,-0.0014704354100502142,-0.05938118057384823,0.05031745490816904,253.7889530150502,219.7942434027337,50.6103021925571,1.7357423931686131,8.293666315032391,8.531191037327785,87.4529424100874,82.26333752070359,9.631781770923721,123.80435463534045,352.5232128158082,43.48841336388676,328.45085493711974
652.0,0.9459263646722201,53.75290099959377,28.24471737818739,-0.0013732312296816133,-0.05857967049229153,0.053761794545600705,253.7889530150502,219.7942434027337,50.6103021925571,1.7321739656305153,8.295290658963117,8.529609340932284,87.44692785379324,82.25272080679404,9.633375406222275,123.80435463534045,352.5815398677352,43.484985582625235,328.3899596258929
652.155051,0.9457326733907118,53.74384293790165,28.25359934017957,-0.0012773238957257723,-0.05825262428311718,0.056583772836560124,253.7889530150502,219.7942434027337,50.6103021925571,1.7296318233611012,8.295914654553414,8.528925151685883,87.4446173476657,82.24812836951614,9.63398760501837,123.80435463534045,352.60394634367236,43.48350283847483,328.36361833990645
652.644949,0.9450858736000147,53.715559467915156,28.28084602286211,-0.0013283766429041874,-0.05722115740196969,0.055596874691201593,253.7889530150502,219.7942434027337,50.6103021925571,1.7286633669535585,8.297904165904525,8.526788795512404,87.43725066392784,82.23378865023298,9.635939504155019,123.80435463534045,352.6753858520737,43.47887302349883,328.28136862722755
653.0,0.9446276135335283,53.69537173980425,28.301000640239227,-0.0012346947985496333,-0.056499853250704175,0.05843111757711725,253.7889530150502,219.7942434027337,50.6103021925571,1.725429368000074,8.29926452797092,8.525263940973737,87.43221356921285,82.22355347208075,9.637274148233043,123.80435463534045,352.7242338253294,43.475568427351895,328.22266172748886
653.155051,0.9444536536513469,53.68663371769361,28.31054321633857,-0.0011461139633107418,-0.05620492847855606,0.060851263378854784,253.7889530150502,219.7942434027337,50.6103021925571,1.7231380676676418,8.299784211598572,8.524603925512798,87.43028930528416,82.21912329487066,9.637784007110492,123.80435463534045,352.742894660244,43.47413807154167,328.19725113224274
653.644949,0.9438747876011873,53.65932891325554,28.339829523503898,-0.0011860682070261109,-0.05527209893033403,0.05956054419319341,253.7889530150502,219.7942434027337,50.6103021925571,1.7222682682567347,8.301453095883788,8.522541491605125,87.42410982673162,82.20527975902056,9.639421340716885,123.80435463534045,352.802821070238,43.46966845757406,328.1178474267973
654.0,0.9434662953989749,53.639821293268845,28.36129764342032,-0.0010986676520767773,-0.05461714828470017,0.06181619919369648,253.7889530150502,219.7942434027337,50.6103021925571,1.719373938005936,8.3025994150356,8.521068008174401,87.41986528163298,82.1953893956873,9.640545988415674,123.80435463534045,352.8439831760137,43.46647519058088,328.06111831471446
654.155051,0.9433116215391754,53.63137320318823,28.37130357664625,-0.0010183741626081998,-0.05434847152644458,0.06385336622240617,253.7889530150502,219.7942434027337,50.6103021925571,1.717331476994875,8.303036006257289,8.520429892363067,87.41824868897012,82.19110621401643,9.640974325770072,123.80435463534045,352.85966032318464,43.465092294705926,328.0365508559781
654.644949,0.9427981791363645,53.6049578044154,28.4020222832099,-0.0010503586672106161,-0.05349639323508751,0.062313918739853834,253.7889530150502,219.7942434027337,50.6103021925571,1.7165581076958774,8.304449065648335,8.518434638588685,87.4130164686911,82.17771360683861,9.642360670916519,123.80435463534045,352.91040055554464,43.46076827050048,327.95973358566437
655.0,0.9424368114253053,53.58607093611902,28.424383168568006,-0.0009708380147464489,-0.05289554455988962,0.06404330168513954,253.7889530150502,219.7942434027337,50.6103021925571,1.7139908956818228,8.305425864613106,8.517008042852664,87.4093996162188,82.16813796461234,9.64331900325021,123.80435463534045,352.94547551895766,43.45767661640959,327.9048096498276
655.155051,0.9423001997694082,53.57788819152327,28.434677204647926,-0.0008990972595914983,-0.05264802037800053,0.06572995103313672,253.7889530150502,219.7942434027337,50.6103021925571,1.7121840571265272,8.305797888065301,8.516389969577304,87.4080221025324,82.1639893131023,9.643683993505105,123.80435463534045,352.95883416228685,43.45633715581681,327.8810138287262
655.644949,0.9418473443903789,53.55228961845624,28.466288573807546,-0.0009256348064591235,-0.05186117910463252,0.06399593362301409,253.7889530150502,219.7942434027337,50.6103021925571,1.7115009988470409,8.30701169728214,8.514456413700671,87.40352765789726,82.15101083655732,9.6448748553522,123.80435463534045,353.00241970589053,43.45214684051934,327.80657192747583
656.0,0.9415290460536686,53.53397550694933,28.489172577103403,-0.0008547092182965821,-0.0513039045027781,0.06526300265949861,253.7889530150502,219.7942434027337,50.6103021925571,1.7092367219518947,8.307857462414036,8.51307308042515,87.40039599230528,82.14172558202331,9.645704631080713,123.80435463534045,353.0327894975541,43.449148942886296,327.7533135963683
656.155051,0.9414087986160871,53.52603828621765,28.49960426966428,-0.0007912927966343709,-0.05107323170508381,0.06663933521862361,253.7889530150502,219.7942434027337,50.6103021925571,1.7076452302683436,8.308180625664345,8.51247355248468,87.3991993962369,82.13770141111235,9.646021684848172,123.80435463534045,353.0443936654431,43.44784967290885,327.73023177066017
656.644949,0.9410103373401546,53.501198229262194,28.531644778005262,-0.0008143576955448481,-0.05033853233345019,0.06476135845006667,253.7889530150502,219.7942434027337,50.6103021925571,1.7070439930804358,8.30924316083046,8.510597290164263,87.3952650831581,82.12510750223593,9.647064132518672,123.80435463534045,353.08254725018344,43.443783521628546,327.6579956713241
657.0,0.9407302880610405,53.4834184880746,28.55473786108113,-0.0007520956565921,-0.04981602336116086,0.06563480233326018,253.7889530150502,219.7942434027337,50.6103021925571,1.7050516867007728,8.30999022643107,8.509254319875714,87.39249887827665,82.11609317345382,9.64779707465546,123.80435463534045,353.1093729323899,43.440873096844776,327.606291315215
657.155051,0.9406244671853822,53.47571097261449,28.565182213043112,-0.0006964460845994242,-0.049598665261486444,0.06674430900842748,253.7889530150502,219.7942434027337,50.6103021925571,1.7036514403052023,8.310277481386786,8.508672142432731,87.39143524201758,82.11218546311555,9.648078898983703,123.80435463534045,353.11968770280356,43.439611428084824,327.58387748366016
657.644949,0.9402735904837566,53.45158301145027,28.5972665991342,-0.000717532207403076,-0.04890533978678225,0.0647678254278964,253.7889530150502,219.7942434027337,50.6103021925571,1.7031223359269112,8.311228308221152,8.50684966736828,87.38791455811982,82.09995258680529,9.64901175019667,123.80435463534045,353.15383005719815,43.43566184212555,327.51371219367877
658.0,0.9400266904965844,53.434307169990404,28.620310553908435,-0.0006635523516971373,-0.04841041597347523,0.06531604176535637,253.7889530150502,219.7942434027337,50.6103021925571,1.7013679524187828,8.31190309461516,8.505544758509062,87.3854159858184,82.09119373518514,9.649673779583512,123.80435463534045,353.17806033275656,43.43283390235889,327.4634732025989
658.155051,0.9399332930758477,53.426816817592496,28.6306671314952,-0.0006149137507632409,-0.048203540417822405,0.0662022521420873,253.7889530150502,219.7942434027337,50.6103021925571,1.7001334524829221,8.312164822532342,8.504978984203632,87.38444687006535,82.0873961265194,9.64993055946833,123.80435463534045,353.18745847654094,43.431607781740595,327.4416908918398
658.644949,0.9396231171560427,53.40336418246985,28.662485724454108,-0.0006351063403046648,-0.04754296440292504,0.06416670998670952,253.7889530150502,219.7942434027337,50.6103021925571,1.6996664653792388,8.313035661426854,8.503207519038554,87.38122236233941,82.07550564051222,9.650784934933647,123.80435463534045,353.21872861857145,43.4277687421401,327.3734894829844
659.0,0.9394043369055369,53.386568122567674,28.68527540680536,-0.0005887365698974417,-0.04706992606385707,0.06445433746529862,253.7889530150502,219.7942434027337,50.6103021925571,1.698115585780213,8.313659145617734,8.501938849873163,87.37891374980136,82.06699003814181,9.651396631998463,123.80435463534045,353.2411167311438,43.42501933940734,327.3246457201168
659.155051,0.9420231004667627,53.36782155821705,28.697509259613334,-0.0006245654343684399,-0.046263306914687316,0.06498522472510718,253.7889530150502,219.7942434027337,50.6103021925571,1.697021684527685,8.315469624159684,8.500522851818433,87.37220998164983,82.05748553001604,9.653172882986413,123.80435463534045,353.30612751730274,43.42195065213451,327.2701297950097
659.644949,0.9341674877301568,53.37678582180297,28.71974309686203,-0.0011174226271699398,-0.04724175148344961,0.044296105350585965,253.7889530150502,219.7942434027337,50.6103021925571,1.7101155023338137,8.312232950209586,8.501199956143383,87.38419460960361,82.0620304116541,9.649997399174632,123.80435463534045,353.1899048097916,43.42341804216193,327.29619831152024
660.0,0.9510695790886952,53.28540690619039,28.74340628536993,0.11225694405420014,-0.5358315413182185,0.09872203320268354,211.3165284973017,179.58983419778423,45.18647289372943,1.6708374386507836,6.084023680265214,8.227349845538088,87.34027332332317,82.01570130143854,7.3052760387031945,117.62091649961921,267.37310301653696,46.41357539433423,316.7529690532164
660.155051,0.9676297241255446,53.2027185548048,28.736285998692782,0.10742914080180826,-0.5313077701543776,-0.02210895753336049,211.3165284973017,179.58983419778423,45.18647289372943,1.7553478954434762,6.096069288520359,8.22130036913787,87.29160974356974,81.97377830728604,7.317016241216738,117.62091649961921,267.8027944285326,46.397830236850425,316.52006421180795
660.644949,1.0194584361732528,52.94577299071279,28.71483075388477,0.10142017334250052,-0.5172635824179627,-0.13910632709059095,211.3165284973017,179.58983419778423,45.18647289372943,1.8381486206277233,6.133447912522266,8.202502242194118,87.14060220524868,81.84350690629138,7.353447163272713,117.62091649961921,269.13616617578134,46.34890377618696,315.79633632447354
661.0,1.0531257788311972,52.7641565378279,28.60823973230244,0.08678826714437592,-0.5055681784235928,-0.4999918749452752,211.3165284973017,179.58983419778423,45.18647289372943,2.0972921808662646,6.166942476246217,8.189215189940587,87.00528605196189,81.75142736467875,7.386092501963189,117.62091649961921,270.3309855718527,46.31432115838887,315.2847848127126
661.155051,1.0651003266479586,52.686291972703955,28.49201082462779,0.07738055262959403,-0.4991896420733849,-0.7276161488440905,211.3165284973017,179.58983419778423,45.18647289372943,2.2656288941559852,6.186760053252134,8.183518621545673,86.92522415564918,81.7119500301609,7.405407621835017,117.62091649961921,271.0379189591616,46.2994945253778,315.06546692950843
661.644949,1.102002074094806,52.44649374836084,28.137110721496043,0.0713471152426478,-0.47960473284207444,-0.7716448468743976,211.3165284973017,179.58983419778423,45.18647289372943,2.3255016332397935,6.247556061907251,8.16597499327555,86.6796117006191,81.59037233041894,7.464662201471654,117.62091649961921,273.20663657386257,46.253833186829496,314.3900372411087
662.0,1.125456757005058,52.278831176779626,27.828627167496723,0.059762842824064744,-0.4647440083404827,-0.9925071393236059,211.3165284973017,179.58983419778423,45.18647289372943,2.5100103704740304,6.294732773044674,8.153708806406605,86.48902044143891,81.50536740662727,7.510642788831345,117.62091649961921,274.88952607122724,46.221907606630474,313.9177890466543
662.155051,1.1336563142695741,52.20735443379155,27.649806010041903,0.052710531379097494,-0.4574934958561819,-1.1321943494638949,211.3165284973017,179.58983419778423,45.18647289372943,2.62728378502529,6.31850558739276,8.148479570817488,86.39297960875643,81.46912869793232,7.533812864501386,117.62091649961921,275.73755084075077,46.20829731502448,313.7164634764733
662.644949,1.1583989967997528,51.98864217711347,27.106936410919882,0.04704017283950701,-0.43539090480400133,-1.116446944047806,211.3165284973017,179.58983419778423,45.18647289372943,2.668281571347871,6.3909149718619895,8.132478591077994,86.10044976872048,81.35824158379653,7.604386373081719,117.62091649961921,278.32054125479095,46.16665107504835,313.1004257565028
663.0,1.173649287763575,51.836902585731536,26.69402701489096,0.038202331222412324,-0.41935473430879733,-1.2264794764151523,211.3165284973017,179.58983419778423,45.18647289372943,2.7919949839987637,6.44395839155299,8.121377328788178,85.88615733700175,81.28130961096589,7.656084923789381,117.62091649961921,280.21270821069135,46.13775747972565,312.6730271583449
663.155051,1.1788468982070726,51.772465819515915,26.489566268587243,0.03315085364191683,-0.4119816623168923,-1.2989302057852734,211.3165284973017,179.58983419778423,45.18647289372943,2.868246438817875,6.4687364883437874,8.116663137611356,85.78605521980052,81.24864017049457,7.680234793855088,117.62091649961921,281.0965934550962,46.12548770998407,312.4915307980372
663.644949,1.194031840217182,51.576143287050364,25.871402422177336,0.02809530030716859,-0.38961017158920996,-1.2438952610860736,211.3165284973017,179.58983419778423,45.18647289372943,2.8942344910353626,6.543859502821266,8.102300189178106,85.48256246718012,81.14910464653452,7.753453130755322,117.62091649961921,283.7763845856448,46.08810482425117,311.93855728335706
664.0,1.202929524145352,51.44062804215063,25.42585568765096,0.021633393149065545,-0.37380324086988864,-1.2759419608079499,211.3165284973017,179.58983419778423,45.18647289372943,2.9701592010859095,6.59717293593278,8.092385899412333,85.26717919643148,81.08039841737036,7.805414848932077,117.62091649961921,285.67818347091406,46.06230059866621,311.5568571273748
